review_id,clinic_id,clinic_name,state,region,dog_breed,cat_breed,fish_breed,bird_breed,treatment_cost,wait_time,recommended,,,,,,,,,,
211,C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,Golden Retriever,Siamese,,,148,23,0,,,,,,,,,,
212,C-7173048,Empack,CO,West,,,,,178,19,1,,,,,,,,,,
213,C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,Yorkshire Terrier,,,,81,21,1,,,,,,,,,,
214,C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,Bulldog,American Shorthair,Betta Fish,Parrotlet,134,23,0,,,,,,,,,,
215,C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,,Scottish Fold,,,149,9,1,,,,,,,,,,
216,C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,,Sphynx,,,152,25,0,,,,,,,,,,
217,C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,Bulldog,,,,107,20,0,,,,,,,,,,
218,C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,,Siamese,,,163,17,1,,,,,,,,,,
219,C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Labrador Retriever,,,,165,26,0,,,,,,,,,,
220,C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,Bulldog,Scottish Fold,,,158,27,0,,,,,,,,,,
221,C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,Bulldog,Siamese,,,136,27,0,,,,,,,,,,
222,C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,,,,,69,28,1,,,,,,,,,,
223,C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,,American Shorthair,,,147,13,1,,,,,,,,,,
224,C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,Boxer,Maine Coone,,,154,25,0,,,,,,,,,,
225,C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,,,,,167,21,0,,,,,,,,,,
226,C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,Labrador Retriever,,,,128,25,0,,,,,,,,,,
227,C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,Labrador Retriever,,,,124,21,0,,,,,,,,,,
228,C-3829341,Walgreens,CA,West,,American Bobtail,,,91,23,1,,,,,,,,,,
229,C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,,Scottish Fold,,,121,20,0,,,,,,,,,,
230,C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,Yorkshire Terrier,,,,116,17,1,,,,,,,,,,
231,C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,Beagle,,,,149,29,0,,,,,,,,,,
232,C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,,,Angelfish,African Gray Parrot,139,17,1,,,,,,,,,,
233,C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,,Scottish Fold,,,182,9,1,,,,,,,,,,
234,C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,German Shepherd,Scottish Fold,,,139,17,1,,,,,,,,,,
235,C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,,,,,125,15,1,,,,,,,,,,
236,C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,Siamese,,,174,12,1,,,,,,,,,,
237,C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,Bulldog,American Bobtail,,,72,23,1,,,,,,,,,,
238,C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,170,12,1,,,,,,,,,,
239,C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,Boxer,,,,148,16,1,,,,,,,,,,
240,C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,Bulldog,,,,103,21,0,,,,,,,,,,
241,C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,,,,,89,26,1,,,,,,,,,,
242,C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,,,,,99,27,1,,,,,,,,,,
243,C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,,Sphynx,,,110,21,0,,,,,,,,,,
244,C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,Golden Retriever,,,,134,20,0,,,,,,,,,,
245,C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,Labrador Retriever,Siamese,,,100,15,1,,,,,,,,,,
246,C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,,,,,135,12,1,,,,,,,,,,
247,C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,,Scottish Fold,Cory Catfish,Dove,137,24,0,,,,,,,,,,
248,C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,,,,,70,28,1,,,,,,,,,,
249,C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,,,,,139,15,1,,,,,,,,,,
250,C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Yorkshire Terrier,American Shorthair,,,57,19,1,,,,,,,,,,
251,C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,68,16,1,,,,,,,,,,
252,C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Beagle,,,,76,33,1,,,,,,,,,,
253,C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,,,,,184,15,1,,,,,,,,,,
254,C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,133,21,0,,,,,,,,,,
255,C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,,,,,196,18,1,,,,,,,,,,
256,C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,Golden Retriever,,,,166,20,0,,,,,,,,,,
257,C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,Yorkshire Terrier,,,,87,19,1,,,,,,,,,,
258,C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,Boxer,,,,107,26,0,,,,,,,,,,
259,C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,German Shepherd,,,,63,23,1,,,,,,,,,,
260,C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,,American Bobtail,,,112,17,1,,,,,,,,,,
261,C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,Labrador Retriever,,,,99,24,1,,,,,,,,,,
262,C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,,,,,215,22,0,,,,,,,,,,
263,C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,Yorkshire Terrier,,,,107,19,1,,,,,,,,,,
264,C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,,,Guppy,Parrotlet,133,22,0,,,,,,,,,,
265,C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,100,20,0,,,,,,,,,,
266,C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,German Shepherd,,,,83,26,1,,,,,,,,,,
267,C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,Beagle,,Guppy,Finch,143,19,1,,,,,,,,,,
268,C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,Golden Retriever,,,,93,27,1,,,,,,,,,,
269,C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,Sphynx,,,135,22,0,,,,,,,,,,
270,C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Golden Retriever,,,,123,22,0,,,,,,,,,,
271,C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,,,,,134,23,0,,,,,,,,,,
272,C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Labrador Retriever,Scottish Fold,,,112,25,0,,,,,,,,,,
273,C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Bulldog,American Bobtail,,,127,26,0,,,,,,,,,,
274,C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,,,,114,18,1,,,,,,,,,,
275,C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,,,,,77,21,1,,,,,,,,,,
276,C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,Beagle,,,,116,19,1,,,,,,,,,,
277,C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,,,,,112,17,1,,,,,,,,,,
278,C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,Bulldog,,,,73,27,1,,,,,,,,,,
279,C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,,,,,143,18,1,,,,,,,,,,
280,C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,Golden Retriever,,,,124,13,1,,,,,,,,,,
281,C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,,,,105,28,0,,,,,,,,,,
282,C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Golden Retriever,,,,85,24,1,,,,,,,,,,
283,C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Golden Retriever,,,,133,13,1,,,,,,,,,,
284,C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Boxer,,,,78,21,1,,,,,,,,,,
285,C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,Labrador Retriever,,Betta Fish,Lovebird,169,18,1,,,,,,,,,,
286,C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,,,,117,24,0,,,,,,,,,,
287,C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,134,20,0,,,,,,,,,,
288,C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,Sphynx,Angelfish,African Gray Parrot,37,20,1,,,,,,,,,,
289,C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,Boxer,,,,82,18,1,,,,,,,,,,
290,C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,,,,,126,19,1,,,,,,,,,,
291,C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,,,,,133,26,0,,,,,,,,,,
292,C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,,,,,149,18,1,,,,,,,,,,
293,C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,,,,,120,15,1,,,,,,,,,,
294,C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,Labrador Retriever,,,,128,20,0,,,,,,,,,,
295,C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,,,,,160,13,1,,,,,,,,,,
296,C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Boxer,,,,134,23,0,,,,,,,,,,
297,C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,,Sphynx,,,78,23,1,,,,,,,,,,
298,C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,Siamese,,,96,28,1,,,,,,,,,,
299,C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,,,Cory Catfish,Finch,111,24,0,,,,,,,,,,
300,C-6941229,Walgreens,IA,West,German Shepherd,,,,106,23,0,,,,,,,,,,
301,C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,Scottish Fold,,,113,21,0,,,,,,,,,,
302,C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,American Bobtail,,,62,17,1,,,,,,,,,,
303,C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,Yorkshire Terrier,,,,82,26,1,,,,,,,,,,
304,C-8350481,DSHealthcare,MA,South,,,,,90,22,1,,,,,,,,,,
305,C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,,,,,134,16,1,,,,,,,,,,
306,C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Bulldog,,,,119,26,0,,,,,,,,,,
307,C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,Labrador Retriever,Maine Coone,,,162,21,0,,,,,,,,,,
308,C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,German Shepherd,,,,125,18,1,,,,,,,,,,
309,C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,,,,,136,6,1,,,,,,,,,,
310,C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,Golden Retriever,,,,94,14,1,,,,,,,,,,
311,C-7173048,Empack,CO,West,Yorkshire Terrier,,,,163,13,1,,,,,,,,,,
312,C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,Bulldog,,,,120,19,1,,,,,,,,,,
313,C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,Golden Retriever,,,,118,14,1,,,,,,,,,,
314,C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Beagle,,,,112,30,0,,,,,,,,,,
315,C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,German Shepherd,Maine Coone,,,128,19,1,,,,,,,,,,
316,C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,Labrador Retriever,,,,104,20,0,,,,,,,,,,
317,C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,Beagle,,,,156,17,1,,,,,,,,,,
318,C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Labrador Retriever,,Betta Fish,Dove,115,23,0,,,,,,,,,,
319,C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,Boxer,,,,89,24,1,,,,,,,,,,
320,C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,,,,,140,21,0,,,,,,,,,,
321,C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,Boxer,,Angelfish,Dove,82,25,1,,,,,,,,,,
322,C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,Yorkshire Terrier,,,,169,20,0,,,,,,,,,,
323,C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,Labrador Retriever,,,,139,27,0,,,,,,,,,,
324,C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,,American Bobtail,,,107,16,1,,,,,,,,,,
325,C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,Bulldog,,,,146,23,0,,,,,,,,,,
326,C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,,Sphynx,,,91,12,1,,,,,,,,,,
327,C-3829341,Walgreens,CA,West,,,,,72,24,1,,,,,,,,,,
328,C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,German Shepherd,American Shorthair,Betta Fish,Dove,117,22,0,,,,,,,,,,
329,C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,Golden Retriever,Siamese,,,97,21,1,,,,,,,,,,
330,C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,Maine Coone,,,183,21,0,,,,,,,,,,
331,C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,German Shepherd,,,,130,27,0,,,,,,,,,,
332,C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,Bulldog,,,,102,15,1,,,,,,,,,,
333,C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,,,,,138,21,0,,,,,,,,,,
334,C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,,Siamese,Betta Fish,African Gray Parrot,119,19,1,,,,,,,,,,
335,C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,,Persian,,,153,15,1,,,,,,,,,,
336,C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,,American Shorthair,,,124,19,1,,,,,,,,,,
337,C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,120,17,1,,,,,,,,,,
338,C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,Bulldog,,,,116,12,1,,,,,,,,,,
339,C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,Bulldog,American Shorthair,,,140,26,0,,,,,,,,,,
340,C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,Labrador Retriever,,,,105,17,1,,,,,,,,,,
341,C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,,American Bobtail,,,86,17,1,,,,,,,,,,
342,C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,,Sphynx,Goldfish,Dove,114,17,1,,,,,,,,,,
343,C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,,,,,120,17,1,,,,,,,,,,
344,C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,,,,,113,28,0,,,,,,,,,,
345,C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,,,,,135,14,1,,,,,,,,,,
346,C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Labrador Retriever,,,,126,21,0,,,,,,,,,,
347,C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,Golden Retriever,,,,137,26,0,,,,,,,,,,
348,C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,Bulldog,,,,162,17,1,,,,,,,,,,
349,C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Golden Retriever,,,,86,25,1,,,,,,,,,,
350,C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,76,27,1,,,,,,,,,,
351,C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Golden Retriever,,,,69,21,1,,,,,,,,,,
352,C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,Golden Retriever,,,,111,17,1,,,,,,,,,,
353,C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,German Shepherd,American Shorthair,,,101,28,0,,,,,,,,,,
354,C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,,,,,103,18,1,,,,,,,,,,
355,C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,,,,,116,23,0,,,,,,,,,,
356,C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,Beagle,,,,81,21,1,,,,,,,,,,
357,C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,,Sphynx,Goldfish,Parrotlet,97,32,1,,,,,,,,,,
358,C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,,,,,106,28,0,,,,,,,,,,
359,C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,,,,,125,21,0,,,,,,,,,,
360,C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,Boxer,,,,59,30,1,,,,,,,,,,
361,C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,,,,,137,21,0,,,,,,,,,,
362,C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,,,,,109,27,0,,,,,,,,,,
363,C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,German Shepherd,American Bobtail,,,117,16,1,,,,,,,,,,
364,C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Beagle,,,,92,18,1,,,,,,,,,,
365,C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,Beagle,,,,116,18,1,,,,,,,,,,
366,C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,101,12,1,,,,,,,,,,
367,C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,Yorkshire Terrier,,,,85,25,1,,,,,,,,,,
368,C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,Yorkshire Terrier,,,,57,16,1,,,,,,,,,,
369,C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Beagle,Maine Coone,,,136,23,0,,,,,,,,,,
370,C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Labrador Retriever,,,,126,12,1,,,,,,,,,,
371,C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,,Maine Coone,,,108,23,0,,,,,,,,,,
372,C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Beagle,American Shorthair,,,137,20,0,,,,,,,,,,
373,C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Golden Retriever,,,,148,11,1,,,,,,,,,,
374,C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,,,,,175,24,0,,,,,,,,,,
375,C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,164,12,1,,,,,,,,,,
376,C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,,,,,171,28,0,,,,,,,,,,
377,C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,,Persian,,,182,28,0,,,,,,,,,,
378,C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,Beagle,,,,133,26,0,,,,,,,,,,
379,C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,,,,26,21,1,,,,,,,,,,
380,C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Bulldog,,,,151,17,1,,,,,,,,,,
381,C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Labrador Retriever,,,,157,20,0,,,,,,,,,,
382,C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Beagle,,,,147,24,0,,,,,,,,,,
383,C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Golden Retriever,American Shorthair,,,104,21,0,,,,,,,,,,
384,C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,American Shorthair,Goldfish,Finch,134,17,1,,,,,,,,,,
385,C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,Bulldog,,,,96,19,1,,,,,,,,,,
386,C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,121,21,0,,,,,,,,,,
387,C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,,Sphynx,,,135,23,0,,,,,,,,,,
388,C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,German Shepherd,American Shorthair,,,123,19,1,,,,,,,,,,
389,C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,Labrador Retriever,American Shorthair,,,123,21,0,,,,,,,,,,
390,C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,,,Betta Fish,African Gray Parrot,115,21,0,,,,,,,,,,
391,C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,,American Bobtail,,,87,30,1,,,,,,,,,,
392,C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,Yorkshire Terrier,Sphynx,,,131,21,0,,,,,,,,,,
393,C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,Golden Retriever,,,,124,15,1,,,,,,,,,,
394,C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,129,28,0,,,,,,,,,,
395,C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,,,,120,17,1,,,,,,,,,,
396,C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,Golden Retriever,,,,82,13,1,,,,,,,,,,
397,C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,,,,125,15,1,,,,,,,,,,
398,C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,,Siamese,Guppy,Parrotlet,165,19,1,,,,,,,,,,
399,C-6941229,Walgreens,IA,West,,,,,94,16,1,,,,,,,,,,
400,C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,95,23,1,,,,,,,,,,
401,C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,,,,128,16,1,,,,,,,,,,
402,C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,,,,,134,19,1,,,,,,,,,,
403,C-8350481,DSHealthcare,MA,South,,,,,101,26,0,,,,,,,,,,
404,C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,German Shepherd,,,,167,20,0,,,,,,,,,,
405,C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Beagle,,,,126,20,0,,,,,,,,,,
406,C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,,,,,154,24,0,,,,,,,,,,
407,C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,,,,,139,16,1,,,,,,,,,,
408,C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,Beagle,,,,155,25,0,,,,,,,,,,
409,C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,Boxer,Scottish Fold,,,100,8,1,,,,,,,,,,
410,C-7173048,Empack,CO,West,Labrador Retriever,Persian,,,163,4,1,,,,,,,,,,
411,C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,,American Shorthair,Goldfish,African Gray Parrot,109,20,0,,,,,,,,,,
412,C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,Bulldog,,,,165,24,0,,,,,,,,,,
413,C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Boxer,,,,144,15,1,,,,,,,,,,
